x,y
-84.23697899999999,33.882885
-84.127116,33.69024699999999
-84.34526799999999,33.858125
-84.25312199999999,33.740351
-84.29268299999998,33.773209
-84.20776999999998,33.78877599999999
-84.22410099999999,33.704007
-84.316158,33.788483
-84.184663,33.719084999999986
-84.32710399999999,33.739813999999996
-84.215873,33.79188099999999
-84.33842699999998,33.79354899999999
-84.09356799999999,33.776595
-84.146357,33.814647
-84.09148899999998,33.684993999999996
-84.261729,33.832989999999995
-84.287494,33.741929999999996
-84.13612899999998,33.822659
-84.28248099999999,33.823685999999995
-84.27014099999998,33.947199999999995
-84.24235999999999,33.880355
-84.24707699999999,33.815235
-84.28097799999999,33.916973
-84.28986299999998,33.88676499999999
-84.338143,33.91784299999999
-84.27949199999999,33.77481999999999
-84.31349399999999,33.76393399999999
-84.33800599999998,33.937768999999996
-84.333928,33.764846
-84.289989,33.79347899999999
-84.27094799999999,33.82052999999999
-84.34922399999999,33.688372
-84.280163,33.87164599999999
-84.230564,33.662614999999995
-84.308195,33.751070999999996
-84.25799899999998,33.76259499999999
-84.24959799999999,33.872113999999996
-84.319288,33.91606199999999
-84.27658599999998,33.904585999999995
-84.276369,33.769334
-84.243285,33.656351
-84.177858,33.793592
-84.217511,33.855896
-84.33604099999998,33.759624999999986
-84.30510799999999,33.85906299999999
-84.250675,33.896961
-84.258425,33.743656
-84.343301,33.940864999999995
-84.30297999999999,33.757489
-84.19149499999999,33.76922199999999
-84.31000199999998,33.765685999999995
-84.21872199999999,33.743809
-84.25981999999999,33.792201999999996
-84.19778499999998,33.82237299999999
-84.33252099999999,33.84877699999999
-84.190536,33.804033
-84.27014699999998,33.762613
-84.10411899999998,33.70335099999999
-84.24544999999999,33.842317
-84.257781,33.886784999999996
-84.28419199999999,33.880358
-84.29605899999999,33.756119999999996
-84.234211,33.780279
-84.33437899999998,33.744527999999995
-84.08858399999998,33.700238999999996
-84.08863499999998,33.69922499999999
-84.23174499999999,33.872749999999996
-84.29975399999998,33.85205299999999
-84.29473399999999,33.825936999999996
-84.34951599999998,33.69872099999999
-84.309966,33.87180899999999
-84.174053,33.810497
-84.234554,33.795791
-84.329385,33.735003999999996
-84.18096799999998,33.86194499999999
-84.06394,33.73257999999999
-84.14188,33.646889
-84.281244,33.914604
-84.34020000000001,33.66806199999998
-84.200288,33.86090699999999
-84.146309,33.76798099999999
-84.339668,33.717214999999996
-84.169882,33.81325
-84.34948199999998,33.693726999999996
-84.337248,33.723776
-84.32993399999998,33.718610999999996
-84.08345099999998,33.77586399999999
-84.21855999999998,33.790672
-84.28273399999999,33.869127999999996
-84.30009,33.915116
-84.340261,33.668534
-84.14150099999999,33.725559
-84.337076,33.762505
-84.23714699999998,33.737622
-84.24425099999999,33.802676999999996
-84.226092,33.698522
-84.13614199999999,33.74706599999999
-84.34920999999999,33.745328
-84.31536799999999,33.84678799999999
-84.283692,33.95337299999999
-84.346777,33.89208699999999
-84.291718,33.824998
-84.236052,33.784009999999995
-84.15120399999999,33.812311
-84.19248399999998,33.75513699999999
-84.34656799999999,33.962868
-84.10461999999998,33.716172
-84.31866099999999,33.823845999999996
-84.228301,33.74154999999999
-84.200555,33.805507999999996
-84.24886999999998,33.87890099999999
-84.19792599999998,33.73542499999999
-84.331834,33.764852
-84.21480299999999,33.73506799999999
-84.320376,33.763777999999995
-84.24707699999999,33.815235
-84.24630599999999,33.661395999999996
-84.19643999999998,33.811149
-84.220263,33.74248399999999
-84.34219499999999,33.881555
-84.17142799999999,33.850443999999996
-84.34537999999999,33.87313199999999
-84.159216,33.69380499999999
-84.293466,33.692890999999996
-84.275818,33.93076899999999
-84.263244,33.78450099999999
-84.17581799999999,33.681564
-84.32061099999999,33.85022
-84.26250999999999,33.837081999999995
-84.22163299999998,33.81983999999999
-84.30908699999999,33.830349999999996
-84.30331799999999,33.960430999999986
-84.24007899999998,33.718075999999996
-84.327758,33.893254999999996
-84.27655799999998,33.90638299999999
-84.259468,33.785337999999996
-84.31547499999999,33.92700599999999
-84.24829099999998,33.88686
-84.281913,33.799141
-84.26634299999999,33.818153999999986
-84.349175,33.75355199999999
-84.23908799999998,33.71432399999999
-84.27780599999998,33.67608299999999
-84.19659399999999,33.820774
-84.34918399999998,33.74936799999999
-84.336553,33.73079
-84.20475499999999,33.857813
-84.158574,33.72852499999999
-84.295912,33.85577899999999
-84.19786599999999,33.650580999999995
-84.317297,33.959376999999996
-84.290126,33.790276999999996
-84.25254099999998,33.821851999999986
-84.27717199999998,33.930908999999986
-84.34921199999998,33.744901999999996
-84.123761,33.785026
-84.34919699999999,33.747620999999995
-84.30145,33.720283
-84.25992699999999,33.892213999999996
-84.27304,33.877793
-84.31423099999999,33.926676
-84.12737899999999,33.716177
-84.27720499999998,33.749388
-84.26117599999999,33.69689799999999
-84.32209299999998,33.86209199999999
-84.281306,33.867958
-84.31254599999998,33.67152099999999
-84.33844599999999,33.81695299999999
-84.101917,33.71835099999999
-84.31215699999998,33.914099
-84.18526399999999,33.707930999999995
-84.13756999999998,33.73288099999999
-84.186695,33.80441299999999
-84.30805399999998,33.74000199999999
-84.126356,33.747132
-84.281018,33.923961999999996
-84.16196699999999,33.664735
-84.20703499999999,33.84345199999999
-84.154988,33.734722
-84.17556899999998,33.823453
-84.23405199999999,33.662269
-84.303748,33.757503
-84.34950099999999,33.715533
-84.346203,33.776897999999996
-84.18787799999998,33.715023999999985
-84.269786,33.67002499999999
-84.12999999999998,33.77233499999999
-84.211471,33.710636
-84.22760399999999,33.73709699999999
-84.14073799999998,33.644905
-84.309409,33.87902299999999
-84.31455199999999,33.843218
-84.31921099999998,33.72225799999999
-84.34729399999999,33.938442
-84.34624099999999,33.93911099999999
-84.10633299999999,33.765060999999996
-84.20738999999999,33.71842399999999
-84.30786599999999,33.80563099999999
-84.27909799999999,33.670265
-84.28872099999998,33.86536499999999
-84.24989499999998,33.80023899999999
-84.26344799999998,33.82197
-84.315229,33.72276099999999
-84.13798299999999,33.792134
-84.289531,33.814668
-84.30861999999999,33.86092399999999
-84.206244,33.788312999999995
-84.236868,33.899792
-84.275429,33.805391
-84.180638,33.796661
-84.25282399999999,33.754979999999996
-84.200865,33.849084999999995
-84.228977,33.852486999999996
-84.09070899999999,33.67472399999999
-84.28726199999998,33.795152
-84.34393099999998,33.83623699999999
-84.26292399999998,33.82258699999999
-84.27601299999999,33.798497999999995
-84.25171999999999,33.81577699999999
-84.17026599999998,33.776288
-84.21600899999999,33.83217599999999
-84.29568599999999,33.853746
-84.243653,33.656605
-84.30076999999999,33.926103999999995
-84.17707899999999,33.809094
-84.11983099999999,33.692451
-84.30686999999999,33.81454099999999
-84.19340299999999,33.867817999999986
-84.24514099999999,33.685249999999996
-84.311914,33.930009999999996
-84.335374,33.9388
-84.20758599999999,33.66677599999999
-84.323841,33.731459
-84.18695999999998,33.71209199999999
-84.21196799999998,33.75302899999999
-84.309152,33.891825
-84.34389299999998,33.958348
-84.32743499999998,33.96779999999999
-84.332779,33.938981999999996
-84.23124199999998,33.88371899999999
-84.25967099999998,33.83069299999999
-84.33626799999999,33.934077999999985
-84.146531,33.764956999999995
-84.33503,33.718675999999995
-84.21733799999998,33.68917499999999
-84.293245,33.86154
-84.14463899999998,33.77668899999999
-84.33107199999999,33.849154999999996
-84.267015,33.92598499999999
-84.15497099999999,33.71986499999999
-84.233851,33.896789999999996
-84.29339899999998,33.791465999999986
-84.18192899999998,33.82588299999999
-84.289698,33.742152
-84.27949199999999,33.77481999999999
-84.107917,33.715872
-84.32084399999998,33.920201999999996
-84.24241599999999,33.847531
-84.31498599999999,33.902917999999985
-84.155253,33.661054
-84.24377899999999,33.776975
-84.33404199999998,33.942759999999986
-84.179298,33.779672999999995
-84.238078,33.85524199999999
-84.26179399999998,33.761493
-84.14564699999998,33.78909199999999
-84.26627399999998,33.763823999999985
-84.19477599999999,33.755857
-84.187674,33.760932
-84.23230999999998,33.894055
-84.24727399999999,33.846410999999996
-84.29226,33.953905
-84.32405799999998,33.726858
-84.2442,33.901317
-84.19280799999999,33.71034699999999
-84.27905299999999,33.74851999999999
-84.328423,33.837519
-84.309006,33.779043
-84.233368,33.825134
-84.311751,33.775739
-84.23246899999998,33.820475
-84.17786399999999,33.74342899999999
-84.13145699999998,33.64445299999999
-84.23277399999999,33.819131999999996
-84.300032,33.804439999999985
-84.300032,33.804439999999985
-84.24182299999998,33.83511099999999
-84.29150399999999,33.737974
-84.14087299999998,33.751968999999995
-84.25146199999999,33.676729
-84.313795,33.75785
-84.25597799999998,33.857040999999995
-84.191171,33.680358999999996
-84.286569,33.91283399999999
-84.293137,33.82318699999999
-84.15485099999998,33.719827999999985
-84.25120799999999,33.693751999999996
-84.214985,33.669432
-84.29262399999999,33.735676999999995
-84.20101499999998,33.792844999999986
-84.15982999999999,33.699110999999995
-84.265782,33.788607999999996
-84.21215499999998,33.85132399999999
-84.222115,33.87547099999999
-84.257055,33.892592
-84.17299799999999,33.733547
-84.16252899999999,33.735618999999986
-84.34812499999998,33.87787099999999
-84.252442,33.79583999999999
-84.22145499999999,33.68709299999999
-84.18856399999999,33.72797599999999
-84.23714999999999,33.761924
-84.12236,33.767322
-84.34432199999999,33.820257
