x,y
-84.47174799999999,31.236684999999998
-84.436741,31.207748
-84.524529,31.320176
-84.224807,31.413656999999997
-84.529961,31.14560799999999
-84.608248,31.33597
-84.518821,31.163793
-84.51687699999998,31.13008699999999
-84.53005799999998,31.142698
-84.243849,31.401217
-84.266876,31.353130999999998
-84.26635999999999,31.368731999999998
-84.473027,31.327541
-84.51902699999998,31.364211999999988
-84.28070799999999,31.387087999999988
-84.29569499999998,31.342828999999988
-84.335751,31.318151999999998
-84.497202,31.16311299999999
-84.35002999999999,31.31365699999999
-84.44383599999999,31.208271999999997
-84.41860799999999,31.396148999999998
-84.51822299999999,31.17864199999999
-84.370718,31.410922
-84.227969,31.360693999999988
-84.35388999999999,31.397686999999998
-84.404359,31.342312
-84.33578299999999,31.318976
-84.38446799999998,31.36775499999999
-84.527028,31.368886999999997
-84.388334,31.279435999999997
-84.493119,31.254255999999998
-84.21871799999998,31.359437999999997
-84.42968599999999,31.426061999999998
-84.548535,31.365015999999997
-84.44456499999998,31.263155999999988
-84.26646,31.343587
-84.233318,31.350309
-84.406672,31.391931999999997
-84.35380699999999,31.341696
-84.389291,31.389713999999998
-84.197918,31.418274999999998
-84.531962,31.292593
-84.26635999999999,31.368731999999998
-84.471083,31.233629999999998
-84.22066799999999,31.37014
-84.486053,31.18121
-84.269305,31.35803
-84.29579199999999,31.347361
-84.26635999999999,31.368731999999998
-84.45335299999999,31.253396
-84.53356199999999,31.18271
-84.270748,31.359696999999997
-84.529118,31.181635
-84.474137,31.238885999999997
-84.22043099999999,31.370110999999998
-84.432195,31.260129000000067
-84.41215099999998,31.397904999999998
-84.335726,31.313221
-84.23951,31.435508
-84.2398,31.431143
-84.55670099999999,31.256698999999998
-84.44439199999998,31.26613199999999
-84.25390399999999,31.423775
-84.43226599999998,31.248054999999997
-84.356397,31.30568799999999
-84.44231399999998,31.272137999999998
-84.41080999999998,31.25038699999999
-84.452955,31.272416999999997
-84.626194,31.36359
-84.225681,31.41989
-84.33155,31.364036
-84.42613899999999,31.250669
-84.52379499999999,31.219227
-84.400702,31.354862999999998
-84.356402,31.289583999999998
-84.443876,31.227119
-84.465002,31.217526
-84.565822,31.350724
-84.174512,31.430736999999997
-84.408535,31.26067499999999
-84.46786699999998,31.262086999999998
-84.43218,31.258702999999997
-84.18615199999999,31.401333999999988
-84.41925599999999,31.316391
-84.433452,31.317456999999997
-84.462068,31.34528399999999
-84.356397,31.30568799999999
-84.618397,31.326348999999997
-84.529746,31.14704599999999
-84.244025,31.395547999999998
-84.34181999999998,31.318539999999988
-84.44802799999998,31.256805999999997
-84.493119,31.254255999999998
-84.519272,31.131449999999997
-84.51859799999998,31.15464899999999
-84.55670099999999,31.256698999999998
-84.38319099999998,31.364490999999997
-84.565822,31.350724
-84.45278199999998,31.270650999999997
-84.310841,31.334421
-84.41051699999998,31.25394299999999
-84.53941199999998,31.182927999999997
-84.37493099999999,31.370939999999997
-84.410414,31.25958699999999
-84.43987799999998,31.318387999999988
