x,y
-83.57023099999999,32.86966999999999
-83.64989899999999,32.70228
-83.802154,32.831400999999985
-83.66831399999998,32.788533
-83.592083,32.861995
-83.628563,32.834169
-83.57476799999999,32.841305999999996
-83.66266999999999,32.830247
-83.654006,32.790483
-83.69573,32.857796
-83.67097,32.81145
-83.64408,32.823492
-83.61880999999998,32.836292
-83.623184,32.862848
-83.610036,32.851805
-83.655694,32.806275
-83.570255,32.798127
-83.62582499999999,32.788717
-83.64607199999999,32.818246
-83.628143,32.835118
-83.71889499999999,32.93287
-83.62356799999999,32.674822
-83.618318,32.827424
-83.631902,32.830402
-83.625502,32.836596
-83.64017099999998,32.854585000000014
-83.68605099999999,32.8671
-83.642094,32.793649
-83.641213,32.811318
-83.758937,32.88622199999999
-83.62687299999999,32.788599999999995
-83.66765499999998,32.752801999999996
-83.64962699999998,32.741116999999996
-83.62223299999998,32.850245
-83.65822399999999,32.846286
-83.67906099999999,32.884104
-83.637376,32.811209999999996
-83.55730599999998,32.841602
-83.650325,32.855201
-83.79077499999998,32.862998999999995
-83.642057,32.801978999999996
-83.647283,32.792843999999995
-83.66268699999999,32.823107
-83.619255,32.84022600000001
-83.661312,32.871784999999996
-83.65718199999999,32.826107
-83.709046,32.919956
-83.72701999999998,32.744209999999995
-83.661969,32.784366
-83.714139,32.930012999999995
-83.798997,32.80466799999999
-83.56935399999999,32.799966999999995
-83.552109,32.841159999999995
-83.678714,32.825325
-83.69877199999999,32.780147
-83.792985,32.772377999999996
-83.57530799999999,32.838446999999995
-83.82352699999998,32.873644999999996
-83.616126,32.795583
-83.66042899999998,32.823935999999996
-83.70956699999999,32.920029
-83.67922199999998,32.86600399999999
-83.74147299999998,32.914688999999996
-83.74586699999999,32.93222699999999
-83.661945,32.785263
-83.717439,32.789111
-83.642082,32.813061999999995
-83.71305,32.825758
-83.64476299999998,32.825442999999986
-83.67483699999998,32.736270999999995
-83.639555,32.818246
-83.645868,32.840911
-83.57133899999998,32.80290299999999
-83.63637299999999,32.812328
-83.75364899999998,32.89011599999999
-83.76100999999998,32.858792
-83.627562,32.846553
-83.80999699999998,32.85965399999999
-83.71672099999999,32.931801
-83.724451,32.90753
-83.698567,32.784712999999996
-83.610188,32.798231
-83.693983,32.733688
-83.61096299999998,32.84572000000001
-83.78919899999998,32.784385
-83.61111799999999,32.845661
-83.674416,32.69171
-83.72755599999999,32.705768
-83.55180299999999,32.840299
-83.65311299999999,32.797157
-83.655906,32.73758
-83.681748,32.835679999999996
-83.625895,32.840674
-83.769682,32.855055
-83.640401,32.813758
-83.70925599999998,32.75808299999999
-83.68569,32.838817999999996
-83.73669199999999,32.91025499999999
-83.666837,32.823189
-83.667806,32.701414
-83.70801899999998,32.720945
-83.666101,32.83001
-83.557717,32.866768
-83.634714,32.838006
-83.64853599999998,32.812697
-83.71365399999999,32.818689
-83.738556,32.879588
-83.704594,32.748671
-83.696725,32.83735899999999
-83.611747,32.853924
-83.70038799999999,32.80327799999999
-83.682487,32.845554
-83.70463099999999,32.786761
-83.685946,32.833382
-83.62204499999999,32.848936
-83.68828999999998,32.735597999999996
-83.62935499999999,32.82791999999999
-83.615691,32.868116
-83.665024,32.846049
-83.659645,32.711366999999996
-83.674122,32.69639
-83.629885,32.83011499999999
-83.794769,32.799763
-83.68687199999998,32.90097899999999
-83.656185,32.729613
