x,y
-83.29521199999999,33.973338999999996
-83.37933099999998,33.97294699999999
-83.42667399999999,33.989371
-83.44386,33.99586999999999
-83.42168199999999,33.987467999999986
-83.385153,33.967375
-83.458793,33.934025999999996
-83.31315299999999,33.933828999999996
-83.32717999999998,33.96035799999999
-83.42535499999998,33.99929099999999
-83.39809099999998,34.02402699999999
-83.50176399999998,33.942071999999996
-83.327562,34.016488999999986
-83.339399,33.95902199999999
-83.35152699999999,33.922112999999996
-83.311813,33.875761
-83.327562,34.016488999999986
-83.30773899999998,33.967158999999995
-83.35491499999999,33.950343
-83.43766099999999,33.933268999999996
-83.47918099999998,33.94044499999999
-83.29416799999998,33.950685
-83.52454099999999,33.95863599999999
-83.39908099999998,33.952345
-83.41470999999999,33.961928
-83.35664099999998,33.982258
-83.35231399999999,33.977913
-83.30475199999998,33.914111999999996
-83.43027899999998,33.99929
-83.35153699999998,33.978052999999996
-83.42758499999998,33.997949999999996
-83.39809099999998,34.02402699999999
-83.46143599999999,33.936237999999996
-83.405275,34.013179
-83.46242499999998,33.940820999999985
-83.37835699999998,33.97778699999999
-83.39855399999999,33.95244999999999
-83.35361199999998,33.977964
-83.351354,33.978903999999986
-83.41727499999999,33.97360299999999
-83.45058499999999,34.0043
-83.49746299999998,33.940782999999996
-83.35848199999998,33.94798999999999
-83.33945399999999,33.911826999999995
-83.39052199999999,33.97459299999999
-83.275412,33.94214199999999
-83.385128,33.945847
-83.46178199999999,33.939681
-83.36735999999999,33.93350399999999
-83.43428199999998,33.969183
-83.41008699999999,33.97019499999999
-83.328322,34.019714
-83.32299799999998,33.93901799999999
-83.363844,33.978372
-83.43356099999998,33.96148099999999
-83.43165599999999,33.95272599999999
-83.42874499999999,33.99785899999999
-83.40377999999998,33.96392699999999
-83.45376,33.951996
-83.39049899999999,33.97478699999999
-83.35475799999999,33.946303
-83.430498,33.962396999999996
-83.45031699999998,33.953987999999995
-83.35990599999998,33.978217
-83.46475699999999,33.941389
-83.43324299999999,33.94120199999999
-83.34335999999999,33.95513799999999
-83.29794099999998,33.924058999999986
-83.463447,33.94036299999999
-83.35034899999998,33.943284999999996
-83.304447,33.945617999999996
-83.42150199999999,33.932769
-83.39809099999998,34.02402699999999
-83.37933099999998,33.97294699999999
-83.35480199999999,33.94597199999999
-83.44044799999999,33.93334699999999
-83.41130099999998,33.951959999999985
-83.382735,33.956255999999996
-83.320976,33.900252
-83.28292499999999,33.96572499999999
-83.406024,33.966867
-83.30909299999999,34.008749
-83.44086899999999,33.988673
-83.361419,33.95639
-83.36149799999998,33.94278899999999
-83.29476699999998,33.964248999999995
-83.41214099999999,33.971795
-83.35631099999999,33.94674299999999
-83.346879,33.95411399999999
-83.37818599999999,33.92100099999999
-83.37571899999999,33.932856
-83.382395,33.93164
-83.30697899999998,33.967579
-83.33487799999999,33.926206
-83.32524999999998,33.90777899999999
-83.41214099999999,33.971795
-83.36157999999999,33.950893
-83.35631099999999,33.94674299999999
-83.335627,33.934739
-83.44635099999999,33.994279999999996
-83.37790599999998,33.97921699999999
-83.47007899999998,33.933472
-83.327624,33.94152499999999
-83.368061,33.963370999999995
-83.43153699999999,33.939579
-83.44480999999999,33.936075999999986
-83.30534199999998,33.942222
-83.387523,33.948005
-83.407668,33.96815399999999
-83.37837499999999,33.92301499999999
-83.42880099999999,33.953181
-83.339905,33.91643899999999
-83.42072499999999,33.955784
-83.360151,33.984093
-83.367164,33.933406999999995
-83.266114,33.911468
-83.427976,33.98932899999999
-83.35665699999998,33.94623099999999
-83.377746,33.927876999999995
-83.31146299999999,34.007041
-83.374543,33.978298999999986
-83.430849,33.980788
-83.37273399999998,33.95826999999999
-83.39052199999999,33.97459299999999
-83.34053699999998,33.92663600000001
-83.38761999999998,33.919572999999986
-83.35617499999998,33.946830999999996
-83.35003799999998,33.955809999999985
-83.39136799999999,33.955375
-83.50591899999999,33.96272799999999
-83.31712999999999,33.93589399999999
-83.35305599999998,33.96400299999999
-83.37401599999998,33.97813399999999
-83.35841999999998,33.94809399999999
-83.44966999999998,33.94635699999999
-83.394088,33.948867
-83.37984099999998,34.00322899999999
-83.34405199999999,33.93035499999999
-83.36311099999999,33.95186499999999
-83.38125499999998,33.921393
-83.37529399999998,33.97646499999999
-83.39809099999998,34.02402699999999
-83.38150199999998,33.94114199999999
-83.46665199999998,33.940868
-83.30413899999999,33.92991099999999
-83.37833599999999,33.92253999999999
-83.48361599999998,33.94045899999999
-83.35595099999999,33.946742
-83.36597999999998,33.932724
-83.40524599999999,33.916406999999985
-83.365476,33.93833999999999
-83.40357,33.99273199999999
-83.30571799999998,33.93026499999999
-83.38310599999998,33.91847099999999
-83.32562899999999,33.91955099999999
-83.42183899999999,33.984073999999985
-83.39318,33.942864
-83.470618,33.940778
-83.276173,33.929992999999996
-83.41378799999998,33.974581
-83.307976,33.88278
-83.49600399999999,33.94035399999999
-83.37273399999998,33.95826999999999
-83.33715899999999,33.92782799999999
-83.340693,33.908558
-83.50176399999998,33.942071999999996
-83.31500299999999,33.938227999999995
-83.29507099999998,33.96370999999999
